dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,0.004648,24.104167,0.004808,0.192308,3.846154,76.923077,0.000000
0.050000,0.019071,24.104167,0.019231,0.288462,1.923077,-38.461538,0.000000
0.050000,0.043109,24.104167,0.043269,0.480769,3.846154,38.461538,0.000000
0.050000,0.076763,24.104167,0.076923,0.673077,3.846154,0.000000,0.000000
0.050000,0.120032,24.104167,0.120192,0.865385,3.846154,0.000000,0.000000
0.050000,0.172917,24.104167,0.173077,1.057692,3.846154,-0.000000,0.000000
0.050000,0.235417,24.104167,0.235577,1.250000,3.846154,0.000000,0.000000
0.050000,0.307532,24.104167,0.307692,1.442308,3.846154,-0.000000,0.000000
0.050000,0.389263,24.104167,0.389423,1.634615,3.846154,0.000000,0.000000
0.050000,0.480609,24.104167,0.480769,1.826923,3.846154,0.000000,0.000000
0.050000,0.581571,24.104167,0.581731,2.019231,3.846154,-0.000000,0.000000
0.050000,0.692148,24.104167,0.692308,2.211538,3.846154,0.000000,0.000000
0.050000,0.812340,24.104167,0.812500,2.403846,3.846154,0.000000,0.000000
0.050000,0.937340,24.104167,0.937500,2.500000,1.923077,-38.461538,0.000000
0.050000,1.062340,24.104167,1.062500,2.500000,0.000000,-38.461538,0.000000
0.050000,1.187340,24.104167,1.187500,2.500000,0.000000,0.000000,0.000000
0.050000,1.312340,24.104167,1.312500,2.500000,0.000000,-0.000000,0.000000
0.050000,1.437340,24.104167,1.437500,2.500000,-0.000000,-0.000000,0.000000
0.050000,1.562340,24.104167,1.562500,2.500000,0.000000,0.000000,0.000000
0.050000,1.687340,24.104167,1.687500,2.500000,0.000000,0.000000,0.000000
0.050000,1.812340,24.104167,1.812500,2.500000,0.000000,0.000000,0.000000
0.050000,1.937340,24.104167,1.937500,2.500000,-0.000000,-0.000000,0.000000
0.050000,2.062340,24.104167,2.062500,2.500000,-0.000000,-0.000000,0.000000
0.050000,2.187340,24.104167,2.187500,2.500000,-0.000000,0.000000,0.000000
0.050000,2.312340,24.104167,2.312500,2.500000,-0.000000,0.000000,0.000000
0.050000,2.437340,24.104167,2.437500,2.500000,0.000000,0.000000,0.000000
0.050000,2.562340,24.104167,2.562500,2.500000,-0.000000,-0.000000,0.000000
0.050000,2.687340,24.104167,2.687500,2.500000,0.000000,0.000000,0.000000
0.050000,2.812340,24.104167,2.812500,2.500000,-0.000000,-0.000000,0.000000
0.050000,2.937340,24.104167,2.937500,2.500000,0.000000,0.000000,0.000000
0.050000,3.062340,24.104167,3.062500,2.500000,-0.000000,-0.000000,0.000000
0.050000,3.187340,24.104167,3.187500,2.500000,0.000000,0.000000,0.000000
0.050000,3.312340,24.104167,3.312500,2.500000,-0.000000,-0.000000,0.000000
0.050000,3.437340,24.104167,3.437500,2.500000,0.000000,0.000000,0.000000
0.050000,3.562340,24.104167,3.562500,2.500000,-0.000000,-0.000000,0.000000
0.050000,3.687340,24.104167,3.687500,2.500000,0.000000,0.000000,0.000000
0.050000,3.812340,24.104167,3.812500,2.500000,-0.000000,-0.000000,0.000000
0.050000,3.937340,24.104167,3.937500,2.500000,0.000000,0.000000,0.000000
0.050000,4.062340,24.104167,4.062500,2.500000,0.000000,-0.000000,0.000000
0.050000,4.187340,24.104167,4.187500,2.500000,-0.000000,-0.000000,0.000000
0.050000,4.312340,24.104167,4.312500,2.500000,0.000000,0.000000,0.000000
0.050000,4.437340,24.104167,4.437500,2.500000,0.000000,0.000000,0.000000
0.050000,4.562340,24.104167,4.562500,2.500000,0.000000,0.000000,0.000000
0.050000,4.687340,24.104167,4.687500,2.500000,-0.000000,-0.000000,0.000000
0.050000,4.812340,24.104167,4.812500,2.500000,0.000000,0.000000,0.000000
0.050000,4.937340,24.104167,4.937500,2.500000,0.000000,0.000000,0.000000
0.050000,5.062340,24.104167,5.062500,2.500000,0.000000,0.000000,0.000000
0.050000,5.187340,24.104167,5.187500,2.500000,-0.000000,-0.000000,0.000000
0.050000,5.312340,24.104167,5.312500,2.500000,0.000000,0.000000,0.000000
0.050000,5.437340,24.104167,5.437500,2.500000,0.000000,0.000000,0.000000
0.050000,5.562340,24.104167,5.562500,2.500000,0.000000,0.000000,0.000000
0.050000,5.687340,24.104167,5.687500,2.500000,-0.000000,-0.000000,0.000000
0.050000,5.812340,24.104167,5.812500,2.500000,0.000000,0.000000,0.000000
0.050000,5.937340,24.104167,5.937500,2.500000,0.000000,0.000000,0.000000
0.050000,6.062340,24.104167,6.062500,2.500000,0.000000,0.000000,0.000000
0.050000,6.187340,24.104167,6.187500,2.500000,-0.000000,-0.000000,0.000000
0.050000,6.312340,24.104167,6.312500,2.500000,0.000000,0.000000,0.000000
0.050000,6.437340,24.104167,6.437500,2.500000,0.000000,0.000000,0.000000
0.050000,6.562340,24.104167,6.562500,2.500000,0.000000,0.000000,0.000000
0.050000,6.687340,24.104167,6.687500,2.500000,-0.000000,-0.000000,0.000000
0.050000,6.812340,24.104167,6.812500,2.500000,0.000000,0.000000,0.000000
0.050000,6.937340,24.104167,6.937500,2.500000,0.000000,0.000000,0.000000
0.050000,7.062340,24.104167,7.062500,2.500000,0.000000,0.000000,0.000000
0.050000,7.187340,24.104167,7.187500,2.500000,-0.000000,-0.000000,0.000000
0.050000,7.312340,24.104167,7.312500,2.500000,0.000000,0.000000,0.000000
0.050000,7.437340,24.104167,7.437500,2.500000,0.000000,0.000000,0.000000
0.050000,7.562340,24.104167,7.562500,2.500000,0.000000,0.000000,0.000000
0.050000,7.687340,24.104167,7.687500,2.500000,-0.000000,-0.000000,0.000000
0.050000,7.812340,24.104167,7.812500,2.500000,0.000000,0.000000,0.000000
0.050000,7.937340,24.104167,7.937500,2.500000,0.000000,0.000000,0.000000
0.050000,8.062340,24.104167,8.062500,2.500000,0.000000,0.000000,0.000000
0.050000,8.187340,24.104167,8.187500,2.500000,0.000000,-0.000000,0.000000
0.050000,8.312340,24.104167,8.312500,2.500000,0.000000,-0.000000,0.000000
0.050000,8.437340,24.104167,8.437500,2.500000,-0.000000,-0.000000,0.000000
0.050000,8.562340,24.104167,8.562500,2.500000,0.000000,0.000000,0.000000
0.050000,8.687340,24.104167,8.687500,2.500000,0.000000,0.000000,0.000000
0.050000,8.812340,24.104167,8.812500,2.500000,0.000000,0.000000,0.000000
0.050000,8.937340,24.104167,8.937500,2.500000,-0.000000,-0.000000,0.000000
0.050000,9.062340,24.104167,9.062500,2.500000,0.000000,0.000000,0.000000
0.050000,9.187340,24.104167,9.187500,2.500000,0.000000,0.000000,0.000000
0.050000,9.312340,24.104167,9.312500,2.500000,0.000000,0.000000,0.000000
0.050000,9.437340,24.104167,9.437500,2.500000,-0.000000,-0.000000,0.000000
0.050000,9.562340,24.104167,9.562500,2.500000,0.000000,0.000000,0.000000
0.050000,9.687340,24.104167,9.687500,2.500000,0.000000,0.000000,0.000000
0.050000,9.812340,24.104167,9.812500,2.500000,0.000000,0.000000,0.000000
0.050000,9.937340,24.104167,9.937500,2.500000,-0.000000,-0.000000,0.000000
