dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,7.960650,18.412497,8.206244,2.194899,-0.016822,0.103972,5.734117
0.050000,8.053840,18.354591,8.315960,2.194319,-0.011603,0.104389,5.720275
0.050000,8.146206,18.295408,8.425660,2.194000,-0.006386,0.104332,5.706419
0.050000,8.237741,18.234953,8.535357,2.193940,-0.001196,0.103807,5.692561
0.050000,8.328437,18.173230,8.645064,2.194137,0.003945,0.102814,5.678711
0.050000,8.418289,18.110245,8.754793,2.194588,0.009013,0.101368,5.664882
0.050000,8.507291,18.046003,8.864558,2.195287,0.013987,0.099485,5.651085
0.050000,8.595437,17.980514,8.974369,2.196229,0.018847,0.097186,5.637330
0.050000,8.682722,17.913785,9.084239,2.197408,0.023572,0.094500,5.623628
0.050000,8.769143,17.845826,9.194180,2.198815,0.028144,0.091451,5.609990
0.050000,8.854694,17.776646,9.304202,2.200443,0.032548,0.088075,5.596426
0.050000,8.939373,17.706257,9.414316,2.202281,0.036769,0.084410,5.582945
0.050000,9.020005,17.637414,9.520340,2.120471,-1.636206,-33.459500,5.570064
0.050000,9.093509,17.573074,9.618025,1.953698,-3.335462,-33.985103,5.558289
0.050000,9.160024,17.513519,9.707305,1.785611,-3.361729,-0.525359,5.547611
0.050000,9.219714,17.458975,9.788163,1.617159,-3.369051,-0.146423,5.538013
0.050000,9.272728,17.409643,9.860580,1.448335,-3.376479,-0.148568,5.529478
0.050000,9.319199,17.365699,9.924537,1.279148,-3.383734,-0.145098,5.521990
0.050000,9.359244,17.327299,9.980018,1.109619,-3.390585,-0.137012,5.515534
0.050000,9.392965,17.294576,10.027007,0.939777,-3.396844,-0.125183,5.510095
0.050000,9.420450,17.267641,10.065490,0.769658,-3.402362,-0.110366,5.505660
0.050000,9.441769,17.246583,10.095455,0.599307,-3.407022,-0.093207,5.502220
0.050000,9.456976,17.231472,10.116894,0.428771,-3.410735,-0.074261,5.499766
0.050000,9.466113,17.222358,10.129799,0.258099,-3.413435,-0.053999,5.498291
0.050000,9.469202,17.219271,10.134166,0.087345,-3.415078,-0.032850,5.497793
0.050000,9.469236,17.219236,10.134215,0.000977,-1.727357,33.754425,5.497787
0.050000,9.469236,17.219236,10.134215,0.000000,-0.019541,34.156321,5.497787
