0.004808, 0.192308, 50
0.019128, 0.286404, 50
0.042989, 0.477224, 50
0.076383, 0.667869, 50
0.119296, 0.858270, 50
0.171714, 1.048355, 50
0.233617, 1.238055, 50
0.304981, 1.427297, 50
0.385782, 1.616010, 50
0.475988, 1.804121, 50
0.575566, 1.991555, 50
0.684477, 2.178236, 50
0.802682, 2.364087, 50
0.925417, 2.454696, 50
1.047949, 2.450641, 50
1.170277, 2.446563, 50
1.292400, 2.442458, 50
1.414316, 2.438325, 50
1.536024, 2.434163, 50
1.657523, 2.429970, 50
1.778810, 2.425745, 50
1.899884, 2.421485, 50
2.020744, 2.417190, 50
2.141387, 2.412859, 50
2.261811, 2.408490, 50
2.382015, 2.404083, 50
2.501997, 2.399636, 50
2.621754, 2.395149, 50
2.741286, 2.390622, 50
2.860588, 2.386054, 50
2.979661, 2.381445, 50
3.098500, 2.376795, 50
3.217105, 2.372104, 50
3.335474, 2.367373, 50
3.453604, 2.362603, 50
3.571494, 2.357795, 50
3.689141, 2.352950, 50
3.806545, 2.348070, 50
3.923703, 2.343157, 50
4.040614, 2.338214, 50
4.157276, 2.333243, 50
4.273688, 2.328248, 50
4.389850, 2.323232, 50
4.505760, 2.318199, 50
4.621417, 2.313155, 50
4.736822, 2.308104, 50
4.851975, 2.303051, 50
4.966875, 2.298004, 50
5.081524, 2.292967, 50
5.195921, 2.287950, 50
5.310069, 2.282958, 50
5.423969, 2.278001, 50
5.537623, 2.273086, 50
5.651034, 2.268223, 50
5.764206, 2.263422, 50
5.877140, 2.258693, 50
5.989842, 2.254045, 50
6.102317, 2.249490, 50
6.214569, 2.245038, 50
6.326604, 2.240701, 50
6.438428, 2.236490, 50
6.550049, 2.232417, 50
6.661474, 2.228493, 50
6.772710, 2.224730, 50
6.883767, 2.221138, 50
6.994654, 2.217730, 50
7.105380, 2.214515, 50
7.215955, 2.211503, 50
7.326390, 2.208705, 50
7.436696, 2.206129, 50
7.546886, 2.203784, 50
7.656969, 2.201676, 50
7.766960, 2.199813, 50
7.876870, 2.198200, 50
7.986712, 2.196841, 50
8.096499, 2.195740, 50
8.206244, 2.194899, 50
8.315960, 2.194319, 50
8.425660, 2.194000, 50
8.535357, 2.193940, 50
8.645064, 2.194137, 50
8.754793, 2.194588, 50
8.864558, 2.195287, 50
8.974369, 2.196229, 50
9.084239, 2.197408, 50
9.194180, 2.198815, 50
9.304202, 2.200443, 50
9.414316, 2.202281, 50
9.520340, 2.120471, 50
9.618025, 1.953698, 50
9.707305, 1.785611, 50
9.788163, 1.617159, 50
9.860580, 1.448335, 50
9.924537, 1.279148, 50
9.980018, 1.109619, 50
10.027007, 0.939777, 50
10.065490, 0.769658, 50
10.095455, 0.599307, 50
10.116894, 0.428771, 50
10.129799, 0.258099, 50
10.134166, 0.087345, 50
10.134215, 0.000977, 50
10.134215, 0.000000, 50
