dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,9.005681,2.597745,9.011718,2.504018,0.010095,0.000005,6.237140
0.050000,9.130775,2.591993,9.136944,2.504523,0.010095,0.000005,6.237345
0.050000,9.255896,2.586268,9.262196,2.505028,0.010096,0.000006,6.237572
0.050000,9.381043,2.580571,9.387472,2.505533,0.010096,0.000006,6.237823
0.050000,9.506217,2.574906,9.512774,2.506037,0.010096,0.000007,6.238096
0.050000,9.631417,2.569275,9.638101,2.506542,0.010097,0.000007,6.238393
0.050000,9.756645,2.563682,9.763453,2.507047,0.010097,0.000007,6.238712
0.050000,9.881899,2.558129,9.888831,2.507552,0.010097,0.000008,6.239054
0.050000,10.007181,2.552619,10.014234,2.508057,0.010098,0.000008,6.239418
0.050000,10.132490,2.547155,10.139662,2.508562,0.010098,0.000008,6.239806
0.050000,10.257826,2.541740,10.265115,2.509067,0.010099,0.000008,6.240217
0.050000,10.383190,2.536377,10.390594,2.509572,0.010099,0.000008,6.240650
0.050000,10.508582,2.531069,10.516098,2.510077,0.010099,0.000008,6.241106
0.050000,10.634001,2.525818,10.641627,2.510582,0.010100,0.000008,6.241586
0.050000,10.759448,2.520628,10.767181,2.511087,0.010100,0.000007,6.242088
0.050000,10.884923,2.515501,10.892761,2.511592,0.010101,0.000007,6.242613
0.050000,11.010426,2.510440,11.018366,2.512097,0.010101,0.000006,6.243160
0.050000,11.135957,2.505449,11.143996,2.512602,0.010101,0.000006,6.243731
0.050000,11.261516,2.500530,11.269651,2.513107,0.010101,0.000005,6.244325
0.050000,11.387103,2.495685,11.395332,2.513612,0.010102,0.000004,6.244941
0.050000,11.512718,2.490919,11.521037,2.514117,0.010102,0.000003,6.245580
0.050000,11.638362,2.486233,11.646769,2.514622,0.010102,0.000002,6.246242
0.050000,11.764034,2.481631,11.772525,2.515127,0.010102,0.000000,6.246927
0.050000,11.889735,2.477116,11.898307,2.515632,0.010102,-0.000001,6.247635
0.050000,12.015464,2.472690,12.024113,2.516137,0.010102,-0.000003,6.248366
0.050000,12.141221,2.468357,12.149946,2.516642,0.010101,-0.000005,6.249120
0.050000,12.267007,2.464119,12.275803,2.517147,0.010101,-0.000007,6.249896
0.050000,12.392822,2.459979,12.401686,2.517652,0.010101,-0.000009,6.250695
0.050000,12.518665,2.455940,12.527593,2.518157,0.010100,-0.000011,6.251518
0.050000,12.644537,2.452006,12.653526,2.518662,0.010099,-0.000013,6.252363
0.050000,12.770437,2.448179,12.779485,2.519167,0.010099,-0.000016,6.253231
0.050000,12.896366,2.444461,12.905468,2.519672,0.010098,-0.000019,6.254122
0.050000,13.022323,2.440857,13.031477,2.520177,0.010097,-0.000022,6.255035
0.050000,13.148309,2.437368,13.157511,2.520682,0.010095,-0.000025,6.255972
0.050000,13.274323,2.433998,13.283571,2.521187,0.010094,-0.000029,6.256931
0.050000,13.400366,2.430750,13.409655,2.521691,0.010092,-0.000032,6.257913
0.050000,13.526437,2.427627,13.535765,2.522196,0.010090,-0.000036,6.258918
0.050000,13.652536,2.424631,13.661900,2.522700,0.010088,-0.000040,6.259946
0.050000,13.778664,2.421765,13.788060,2.523204,0.010086,-0.000044,6.260997
0.050000,13.904820,2.419033,13.914246,2.523709,0.010084,-0.000049,6.262071
0.050000,14.031004,2.416437,14.040456,2.524213,0.010081,-0.000054,6.263167
0.050000,14.157215,2.413981,14.166692,2.524717,0.010078,-0.000059,6.264286
0.050000,14.283455,2.411667,14.292953,2.525220,0.010075,-0.000064,6.265429
0.050000,14.409723,2.409497,14.419239,2.525724,0.010072,-0.000069,6.266593
0.050000,14.536018,2.407477,14.545551,2.526227,0.010068,-0.000075,6.267781
0.050000,14.662341,2.405607,14.671887,2.526730,0.010064,-0.000081,6.268991
0.050000,14.788691,2.403891,14.798249,2.527233,0.010059,-0.000087,6.270225
0.050000,14.915068,2.402332,14.924636,2.527736,0.010055,-0.000094,6.271481
0.050000,15.041472,2.400933,15.051048,2.528239,0.010050,-0.000100,6.272759
0.050000,15.167903,2.399697,15.177485,2.528741,0.010044,-0.000107,6.274061
0.050000,15.294361,2.398627,15.303947,2.529243,0.010039,-0.000115,6.275385
0.050000,15.420845,2.397725,15.430434,2.529744,0.010032,-0.000122,6.276732
0.050000,15.547355,2.396995,15.556946,2.530246,0.010026,-0.000130,6.278102
0.050000,15.673891,2.396439,15.683484,2.530747,0.010019,-0.000138,6.279494
0.050000,15.800453,2.396062,15.810046,2.531247,0.010012,-0.000147,6.280909
0.050000,15.927040,2.395864,15.936633,2.531747,0.010004,-0.000155,6.282347
0.050000,16.051715,2.395806,16.061308,2.493494,-0.765071,-15.501494,6.282128
0.050000,16.174200,2.395534,16.183794,2.449718,-0.875513,-2.208849,6.279851
0.050000,16.297028,2.395000,16.306623,2.456572,0.137085,20.251957,6.277885
0.050000,16.420196,2.394242,16.429793,2.463406,0.136676,-0.008169,6.276228
0.050000,16.543703,2.393296,16.553304,2.470223,0.136326,-0.007004,6.274880
0.050000,16.667550,2.392200,16.677155,2.477024,0.136037,-0.005781,6.273839
0.050000,16.791735,2.390991,16.801346,2.483815,0.135811,-0.004511,6.273106
0.050000,16.916258,2.389706,16.925876,2.490598,0.135651,-0.003206,6.272680
0.050000,17.041120,2.388384,17.050745,2.497375,0.135557,-0.001875,6.272562
0.050000,17.166320,2.387062,17.175952,2.504152,0.135531,-0.000530,6.272750
0.050000,17.291860,2.385780,17.301499,2.510930,0.135572,0.000818,6.273245
0.050000,17.417740,2.384576,17.427385,2.517714,0.135680,0.002161,6.274047
0.050000,17.543961,2.383489,17.553610,2.524507,0.135854,0.003487,6.275156
0.050000,17.670523,2.382559,17.680176,2.531312,0.136093,0.004785,6.276574
0.050000,17.797427,2.381827,17.807082,2.538132,0.136396,0.006045,6.278301
0.050000,17.924675,2.381331,17.934331,2.544970,0.136758,0.007256,6.280338
0.050000,18.052266,2.381115,18.061922,2.551828,0.137179,0.008406,6.282684
0.050000,18.180202,2.381217,18.189858,2.558711,0.137653,0.009483,0.002158
0.050000,18.308482,2.381682,18.318139,2.565620,0.138177,0.010475,0.005129
0.050000,18.437107,2.382549,18.446766,2.572557,0.138745,0.011370,0.008415
0.050000,18.566076,2.383864,18.575743,2.579525,0.139353,0.012152,0.012016
0.050000,18.695390,2.385668,18.705069,2.586524,0.139993,0.012808,0.015934
0.050000,18.825047,2.388005,18.834747,2.593557,0.140659,0.013323,0.020171
0.050000,18.955045,2.390921,18.964778,2.600625,0.141343,0.013681,0.024728
0.050000,19.085384,2.394459,19.095164,2.607726,0.142037,0.013866,0.029606
0.050000,19.216059,2.398666,19.225907,2.614863,0.142730,0.013860,0.034807
0.050000,19.347068,2.403587,19.357009,2.622033,0.143412,0.013646,0.040334
0.050000,19.478407,2.409269,19.488471,2.629237,0.144072,0.013204,0.046186
0.050000,19.610071,2.415758,19.620295,2.636472,0.144698,0.012517,0.052366
0.050000,19.742054,2.423103,19.752481,2.643736,0.145276,0.011565,0.058875
0.050000,19.874348,2.431352,19.885033,2.651025,0.145793,0.010329,0.065714
0.050000,20.006946,2.440552,20.017949,2.658337,0.146232,0.008788,0.072884
0.050000,20.139838,2.450753,20.151233,2.665666,0.146578,0.006925,0.080387
0.050000,20.273014,2.462003,20.284883,2.673007,0.146814,0.004721,0.088221
0.050000,20.406462,2.474353,20.418901,2.680353,0.146922,0.002159,0.096388
0.050000,20.540167,2.487851,20.553286,2.687697,0.146883,-0.000777,0.104888
0.050000,20.674115,2.502547,20.688037,2.695031,0.146678,-0.004102,0.113720
0.050000,20.808288,2.518491,20.823154,2.702345,0.146287,-0.007826,0.122884
0.050000,20.942668,2.535732,20.958636,2.709630,0.145689,-0.011959,0.132377
0.050000,21.077234,2.554320,21.094480,2.716873,0.144864,-0.016504,0.142198
0.050000,21.211963,2.574303,21.230683,2.724062,0.143791,-0.021463,0.152345
0.050000,21.346831,2.595730,21.367242,2.731185,0.142449,-0.026832,0.162814
