dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,7.805465,8.018512,8.837679,3.061905,0.192202,-0.665019,6.078687
0.050000,7.956143,7.989280,8.991166,3.069746,0.156826,-0.707510,6.104491
0.050000,8.103828,7.964534,9.140910,2.994883,-1.497254,-33.081598,6.129878
0.050000,8.242400,7.944811,9.280879,2.799380,-3.910070,-48.256324,6.153740
0.050000,8.369715,7.929655,9.409092,2.564265,-4.702304,-15.844678,6.175662
0.050000,8.485547,7.918318,9.525479,2.327721,-4.730864,-0.571213,6.195581
0.050000,8.589741,7.910104,9.629995,2.090334,-4.747760,-0.337907,6.213458
0.050000,8.682191,7.904382,9.722623,1.852551,-4.755651,-0.157820,6.229276
0.050000,8.762837,7.900587,9.803358,1.614701,-4.756992,-0.026821,6.243031
0.050000,8.831647,7.898225,9.872208,1.377004,-4.753945,0.060941,6.254730
0.050000,8.888610,7.896879,9.929187,1.139587,-4.748342,0.112058,6.264386
0.050000,8.933730,7.896203,9.974313,0.902503,-4.741683,0.133181,6.272015
0.050000,8.967017,7.895925,10.007600,0.665745,-4.735151,0.130638,6.277631
0.050000,8.988480,7.895845,10.029063,0.429263,-4.729640,0.110222,6.281247
0.050000,8.998128,7.895834,10.038712,0.192974,-4.725782,0.077163,6.282870
0.050000,9.000000,7.895834,10.040583,0.037434,-3.110805,32.299537,6.283185
0.050000,9.000000,7.895834,10.040583,0.000000,-0.748682,47.242464,6.283185
