0.004808, 0.192308, 50
0.015937, 0.222584, 50
0.034477, 0.370792, 50
0.060414, 0.518746, 50
0.093733, 0.666384, 50
0.134417, 0.813681, 50
0.182451, 0.960670, 50
0.237823, 1.107453, 50
0.300534, 1.254217, 50
0.370597, 1.401253, 50
0.448045, 1.548971, 50
0.532941, 1.697910, 50
0.625378, 1.848746, 50
0.721778, 1.928006, 50
0.818542, 1.935270, 50
0.915759, 1.944333, 50
1.013513, 1.955095, 50
1.111885, 1.967436, 50
1.210946, 1.981216, 50
1.310760, 1.996284, 50
1.411384, 2.012481, 50
1.512866, 2.029647, 50
1.615248, 2.047621, 50
1.718560, 2.066252, 50
1.822830, 2.085395, 50
1.928076, 2.104917, 50
2.034311, 2.124698, 50
2.141542, 2.144632, 50
2.249774, 2.164628, 50
2.359004, 2.184607, 50
2.469229, 2.204506, 50
2.580443, 2.224272, 50
2.692636, 2.243867, 50
2.805799, 2.263262, 50
2.919921, 2.282436, 50
3.034990, 2.301381, 50
3.150995, 2.320092, 50
3.267923, 2.338572, 50
3.385765, 2.356832, 50
3.504509, 2.374884, 50
3.624146, 2.392747, 50
3.744668, 2.410440, 50
3.866068, 2.427988, 50
3.988339, 2.445416, 50
4.111476, 2.462752, 50
4.235478, 2.480024, 50
4.360341, 2.497262, 50
4.486065, 2.514494, 50
4.612653, 2.531752, 50
4.740106, 2.549064, 50
4.868429, 2.566459, 50
4.997627, 2.583965, 50
5.127708, 2.601608, 50
5.258678, 2.619412, 50
5.390548, 2.637400, 50
5.523328, 2.655590, 50
5.657028, 2.673997, 50
5.791659, 2.692631, 50
5.927234, 2.711498, 50
6.063764, 2.730596, 50
6.201260, 2.749919, 50
6.339732, 2.769448, 50
6.479190, 2.789159, 50
6.619641, 2.809016, 50
6.761089, 2.828970, 50
6.903538, 2.848963, 50
7.046984, 2.868920, 50
7.191421, 2.888754, 50
7.336840, 2.908364, 50
7.483221, 2.927634, 50
7.630543, 2.946436, 50
7.778774, 2.964628, 50
7.927877, 2.982061, 50
8.077806, 2.998576, 50
8.228507, 3.014014, 50
8.379918, 3.028214, 50
8.531969, 3.041022, 50
8.684584, 3.052295, 50
8.837679, 3.061905, 50
8.991166, 3.069746, 50
9.140910, 2.994883, 50
9.280879, 2.799380, 50
9.409092, 2.564265, 50
9.525479, 2.327721, 50
9.629995, 2.090334, 50
9.722623, 1.852551, 50
9.803358, 1.614701, 50
9.872208, 1.377004, 50
9.929187, 1.139587, 50
9.974313, 0.902503, 50
10.007600, 0.665745, 50
10.029063, 0.429263, 50
10.038712, 0.192974, 50
10.040583, 0.037434, 50
10.040583, 0.000000, 50
