0.004808, 0.192308, 50
0.022525, 0.354338, 50
0.052062, 0.590745, 50
0.093432, 0.827405, 50
0.146651, 1.064380, 50
0.211736, 1.301693, 50
0.288701, 1.539312, 50
0.377558, 1.777134, 50
0.478307, 2.014973, 50
0.590934, 2.252536, 50
0.715404, 2.489414, 50
0.851658, 2.725068, 50
0.999599, 2.958820, 50
1.153191, 3.071854, 50
1.306421, 3.064593, 50
1.459198, 3.055535, 50
1.611437, 3.044778, 50
1.763059, 3.032443, 50
1.913992, 3.018669, 50
2.064173, 3.003608, 50
2.213544, 2.987417, 50
2.362056, 2.970259, 50
2.509671, 2.952291, 50
2.656354, 2.933668, 50
2.802081, 2.914532, 50
2.946832, 2.895017, 50
3.090594, 2.875242, 50
3.233360, 2.855314, 50
3.375126, 2.835324, 50
3.515893, 2.815351, 50
3.655666, 2.795457, 50
3.794451, 2.775695, 50
3.932256, 2.756105, 50
4.069092, 2.736714, 50
4.204969, 2.717543, 50
4.339899, 2.698602, 50
4.473894, 2.679895, 50
4.606965, 2.661417, 50
4.739123, 2.643159, 50
4.870378, 2.625109, 50
5.000741, 2.607248, 50
5.130218, 2.589556, 50
5.258819, 2.572010, 50
5.386548, 2.554582, 50
5.513410, 2.537247, 50
5.639409, 2.519976, 50
5.764546, 2.502738, 50
5.888821, 2.485506, 50
6.012234, 2.468248, 50
6.134781, 2.450935, 50
6.256458, 2.433540, 50
6.377259, 2.416032, 50
6.497179, 2.398388, 50
6.616208, 2.380582, 50
6.734337, 2.362592, 50
6.851557, 2.344400, 50
6.967857, 2.325990, 50
7.083224, 2.307353, 50
7.197649, 2.288483, 50
7.311118, 2.269381, 50
7.423620, 2.250055, 50
7.535146, 2.230521, 50
7.645687, 2.210805, 50
7.755234, 2.190943, 50
7.863783, 2.170983, 50
7.971332, 2.150985, 50
8.077883, 2.131022, 50
8.183442, 2.111181, 50
8.288021, 2.091565, 50
8.391635, 2.072288, 50
8.494309, 2.053479, 50
8.596073, 2.035280, 50
8.696965, 2.017840, 50
8.797031, 2.001317, 50
8.896324, 1.985873, 50
8.994908, 1.971667, 50
9.092850, 1.958853, 50
9.190229, 1.947575, 50
9.287127, 1.937960, 50
9.383633, 1.930115, 50
9.477315, 1.873638, 50
9.564590, 1.745510, 50
9.644392, 1.596034, 50
9.716791, 1.447983, 50
9.781830, 1.300772, 50
9.839527, 1.153953, 50
9.889887, 1.007198, 50
9.932902, 0.860288, 50
9.968557, 0.713095, 50
9.996835, 0.565568, 50
10.017721, 0.417712, 50
10.031200, 0.269580, 50
10.037262, 0.121254, 50
10.038439, 0.023526, 50
10.038439, 0.000000, 50
