dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,4.090168,18.318719,6.238258,2.135620,0.262514,0.102968,1.053018
0.050000,4.143662,18.411908,6.345709,2.149027,0.268142,0.112552,1.046270
0.050000,4.198157,18.505310,6.453846,2.162739,0.274232,0.121799,1.038900
0.050000,4.253727,18.598893,6.562685,2.176777,0.280761,0.130595,1.030895
0.050000,4.310447,18.692626,6.672243,2.191162,0.287702,0.138803,1.022238
0.050000,4.368395,18.786473,6.782538,2.205913,0.295014,0.146254,1.012913
0.050000,4.427651,18.880394,6.893591,2.221045,0.302652,0.152747,1.002903
0.050000,4.488298,18.974350,7.005419,2.236573,0.310554,0.158047,0.992190
0.050000,4.550421,19.068292,7.118045,2.252505,0.318648,0.161872,0.980755
0.050000,4.614107,19.162171,7.231487,2.268848,0.326843,0.163908,0.968581
0.050000,4.679446,19.255930,7.345767,2.285599,0.335032,0.163781,0.955647
0.050000,4.746527,19.349508,7.460905,2.302753,0.343087,0.161092,0.941937
0.050000,4.815443,19.442835,7.576919,2.320296,0.350856,0.155381,0.927432
0.050000,4.886285,19.535838,7.693830,2.338204,0.358164,0.146161,0.912116
0.050000,4.959145,19.628431,7.811652,2.356445,0.364809,0.132914,0.895974
0.050000,5.034114,19.720523,7.930401,2.374973,0.370565,0.115109,0.878993
0.050000,5.111278,19.812013,8.050087,2.393732,0.375176,0.092221,0.861162
0.050000,5.190724,19.902792,8.170720,2.412650,0.378364,0.063760,0.842474
0.050000,5.272528,19.992737,8.292302,2.431642,0.379829,0.029299,0.822926
0.050000,5.356766,20.081719,8.414832,2.450604,0.379255,-0.011471,0.802520
0.050000,5.443499,20.169596,8.538303,2.469420,0.376320,-0.058702,0.781261
0.050000,5.532783,20.256217,8.662701,2.487956,0.370703,-0.112342,0.759162
0.050000,5.624657,20.341423,8.788004,2.506061,0.362100,-0.172061,0.736244
0.050000,5.719148,20.425043,8.914182,2.523572,0.350239,-0.237227,0.712532
0.050000,5.816267,20.506903,9.041198,2.540317,0.334896,-0.306846,0.688062
0.050000,5.916005,20.586819,9.169004,2.556113,0.315919,-0.379551,0.662877
0.050000,6.018333,20.664609,9.297543,2.570775,0.293238,-0.453607,0.637027
0.050000,6.123202,20.740085,9.426749,2.584120,0.266891,-0.526944,0.610573
0.050000,6.230541,20.813065,9.556547,2.595971,0.237030,-0.597230,0.583582
0.050000,6.340256,20.883370,9.686856,2.606168,0.203930,-0.661989,0.556129
0.050000,6.452232,20.950833,9.817584,2.614567,0.167994,-0.718726,0.528296
0.050000,6.566335,21.015295,9.948637,2.621054,0.129738,-0.765111,0.500169
0.050000,6.682411,21.076615,10.079914,2.625543,0.089782,-0.799138,0.471838
0.050000,6.800290,21.134670,10.211313,2.627984,0.048818,-0.819269,0.443397
0.050000,6.919790,21.189354,10.342731,2.628364,0.007589,-0.824590,0.414939
0.050000,7.040720,21.240588,10.474067,2.626706,-0.033154,-0.814857,0.386556
0.050000,7.162882,21.288313,10.605220,2.623072,-0.072681,-0.790537,0.358337
0.050000,7.286077,21.332493,10.736098,2.617556,-0.110319,-0.752760,0.330369
0.050000,7.410108,21.373118,10.866612,2.610282,-0.145479,-0.703198,0.302729
0.050000,7.534781,21.410197,10.996682,2.601398,-0.177679,-0.644002,0.275493
0.050000,7.659910,21.443763,11.126236,2.591070,-0.206555,-0.577522,0.248724
0.050000,7.785322,21.473865,11.255209,2.579477,-0.231868,-0.506259,0.222480
0.050000,7.910853,21.500569,11.383550,2.566802,-0.253499,-0.432611,0.196810
0.050000,8.036354,21.523957,11.511211,2.553230,-0.271440,-0.358824,0.171755
0.050000,8.161690,21.544120,11.638158,2.538941,-0.285782,-0.286838,0.147348
0.050000,8.286739,21.561160,11.764363,2.524106,-0.296693,-0.218229,0.123612
0.050000,8.410061,21.575051,11.888465,2.482028,-0.841567,-10.897474,0.100809
0.050000,8.525383,21.585502,12.004259,2.315883,-3.322909,-49.626844,0.080030
0.050000,8.627881,21.592790,12.107016,2.055145,-5.214746,-37.836746,0.062001
0.050000,8.717662,21.597665,12.196929,1.798266,-5.137584,1.543248,0.046549
0.050000,8.794841,21.600755,12.274170,1.544810,-5.069126,1.369153,0.033518
0.050000,8.859530,21.602576,12.338885,1.294305,-5.010098,1.180567,0.022774
0.050000,8.911835,21.603542,12.391199,1.046267,-4.960749,0.986988,0.014205
0.050000,8.951843,21.603981,12.431209,0.800214,-4.921064,0.793699,0.007722
0.050000,8.979626,21.604133,12.458993,0.555669,-4.890895,0.603368,0.003256
0.050000,8.995234,21.604165,12.474601,0.312166,-4.870063,0.416651,0.000760
0.050000,9.000000,21.604167,12.479367,0.095312,-4.337088,10.659490,0.000000
0.050000,9.000000,21.604167,12.479367,0.000000,-1.906237,48.617030,0.000000
