dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,9.385557,6.746521,9.747491,2.860405,-0.024242,-0.167694,0.620344
0.050000,9.501184,6.830557,9.890430,2.858787,-0.032359,-0.162341,0.636592
0.050000,9.615354,6.916394,10.033269,2.856779,-0.040165,-0.156111,0.652750
0.050000,9.728033,7.003987,10.175989,2.854398,-0.047619,-0.149090,0.668799
0.050000,9.839191,7.093284,10.318572,2.851664,-0.054688,-0.141388,0.684725
0.050000,9.944933,7.180975,10.455944,2.747438,-2.084515,-40.596529,0.699954
0.050000,10.041266,7.263263,10.582638,2.533884,-4.271085,-43.731400,0.713888
0.050000,10.128177,7.339522,10.698263,2.312490,-4.427876,-3.135831,0.726505
0.050000,10.205958,7.409434,10.802845,2.091648,-4.416826,0.221006,0.737830
0.050000,10.274874,7.472724,10.896414,1.871373,-4.405504,0.226449,0.747888
0.050000,10.335169,7.529154,10.978997,1.651654,-4.394387,0.222337,0.756705
0.050000,10.387059,7.578523,11.050620,1.432461,-4.383859,0.210555,0.764304
0.050000,10.430733,7.620661,11.111307,1.213750,-4.374224,0.192695,0.770708
0.050000,10.466350,7.655429,11.161080,0.995464,-4.365719,0.170111,0.775935
0.050000,10.494043,7.682714,11.199957,0.777538,-4.358524,0.143907,0.780002
0.050000,10.513917,7.702431,11.227952,0.559899,-4.352773,0.115010,0.782922
0.050000,10.526044,7.714520,11.245076,0.342471,-4.348565,0.084168,0.784704
0.050000,10.530471,7.718944,11.251334,0.125173,-4.345963,0.052025,0.785355
0.050000,10.530764,7.719236,11.251748,0.008273,-2.337989,40.159488,0.785398
0.050000,10.530764,7.719236,11.251748,0.000000,-0.165463,43.450514,0.785398
