0.004808, 0.192308, 50
0.019007, 0.283983, 50
0.042681, 0.473485, 50
0.075844, 0.663257, 50
0.118514, 0.853406, 50
0.170716, 1.044039, 50
0.232479, 1.235261, 50
0.303838, 1.427179, 50
0.384833, 1.619897, 50
0.475509, 1.813520, 50
0.575917, 2.008154, 50
0.686112, 2.203902, 50
0.806155, 2.400872, 50
0.931295, 2.502790, 50
1.056735, 2.508791, 50
1.182474, 2.514798, 50
1.308515, 2.520816, 50
1.434858, 2.526848, 50
1.561503, 2.532899, 50
1.688451, 2.538973, 50
1.815705, 2.545075, 50
1.943265, 2.551207, 50
2.071134, 2.557374, 50
2.199313, 2.563579, 50
2.327804, 2.569827, 50
2.456610, 2.576120, 50
2.585733, 2.582462, 50
2.715176, 2.588856, 50
2.844941, 2.595304, 50
2.975032, 2.601809, 50
3.105451, 2.608373, 50
3.236200, 2.614998, 50
3.367285, 2.621684, 50
3.498706, 2.628435, 50
3.630469, 2.635248, 50
3.762575, 2.642125, 50
3.895028, 2.649066, 50
4.027832, 2.656067, 50
4.160988, 2.663129, 50
4.294500, 2.670247, 50
4.428371, 2.677419, 50
4.562603, 2.684640, 50
4.697199, 2.691905, 50
4.832159, 2.699207, 50
4.967486, 2.706539, 50
5.103181, 2.713893, 50
5.239244, 2.721259, 50
5.375675, 2.728627, 50
5.512474, 2.735983, 50
5.649640, 2.743315, 50
5.787170, 2.750609, 50
5.925063, 2.757848, 50
6.063314, 2.765016, 50
6.201918, 2.772094, 50
6.340871, 2.779064, 50
6.480167, 2.785904, 50
6.619796, 2.792594, 50
6.759752, 2.799111, 50
6.900024, 2.805433, 50
7.040600, 2.811537, 50
7.181470, 2.817398, 50
7.322620, 2.822995, 50
7.464035, 2.828304, 50
7.605700, 2.833301, 50
7.747599, 2.837967, 50
7.889713, 2.842279, 50
8.032024, 2.846219, 50
8.174512, 2.849770, 50
8.317158, 2.852915, 50
8.459940, 2.855641, 50
8.602837, 2.857938, 50
8.745827, 2.859796, 50
8.888887, 2.861210, 50
9.031996, 2.862177, 50
9.175131, 2.862697, 50
9.318269, 2.862773, 50
9.461390, 2.862410, 50
9.604471, 2.861617, 50
9.747491, 2.860405, 50
9.890430, 2.858787, 50
10.033269, 2.856779, 50
10.175989, 2.854398, 50
10.318572, 2.851664, 50
10.455944, 2.747438, 50
10.582638, 2.533884, 50
10.698263, 2.312490, 50
10.802845, 2.091648, 50
10.896414, 1.871373, 50
10.978997, 1.651654, 50
11.050620, 1.432461, 50
11.111307, 1.213750, 50
11.161080, 0.995464, 50
11.199957, 0.777538, 50
11.227952, 0.559899, 50
11.245076, 0.342471, 50
11.251334, 0.125173, 50
11.251748, 0.008273, 50
11.251748, 0.000000, 50
